solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0001864805817604065,0.029048986732959747,true,3,-1,2,7,res_dt.gml
0.0004277527332305908,0.046146638691425323,true,6,-1,4,7,res_dt.gml
0.0009702220559120178,0.06711747497320175,true,58,-1,6,7,res_dt.gml
0.001941874623298645,0.07268154621124268,true,195,-1,8,7,res_dt.gml
0.0024315491318702698,0.0872328132390976,true,280,-1,10,7,res_dt.gml
0.021143168210983276,0.09207005053758621,true,44,-1,12,7,res_dt.gml
0.03518802672624588,0.12021981179714203,true,59,-1,14,7,res_dt.gml
0.03885360807180405,0.1471513882279396,true,3086,-1,16,7,res_dt.gml
0.06318563967943192,0.21089936792850494,true,225,-1,18,7,res_dt.gml
0.40495939552783966,0.9975102171301842,true,544,-1,20,7,res_dt.gml
1.0138369500637054,3.0530549064278603,true,3293,-1,22,7,res_dt.gml
11.186833314597607,21.202783577144146,true,24851,-1,24,7,res_dt.gml
101.9511701092124,178.71591514348984,true,43411,-1,26,7,res_dt.gml
208.7980447486043,273.53134401887655,true,417962,-1,32,7,res_dt.gml
