solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0001630336046218872,0.022947438061237335,true,3,-1,2,1,res_dt.gml
0.00034261494874954224,0.03762264549732208,true,4,-1,4,1,res_dt.gml
0.0005309656262397766,0.061027951538562775,true,7,-1,6,1,res_dt.gml
0.0020581111311912537,0.1010080948472023,true,170,-1,8,1,res_dt.gml
0.0028646886348724365,0.11341457813978195,true,449,-1,10,1,res_dt.gml
0.02714785933494568,0.15855910629034042,true,559,-1,12,1,res_dt.gml
0.02831260859966278,0.1525319218635559,true,559,-1,14,1,res_dt.gml
0.04692704230546951,0.1762969195842743,true,1687,-1,16,1,res_dt.gml
0.05350889265537262,0.21727993339300156,true,124,-1,18,1,res_dt.gml
0.07776489853858948,0.24832695722579956,true,146,-1,20,1,res_dt.gml
1.132263533771038,1.8914275765419006,true,1573,-1,22,1,res_dt.gml
0.9845096990466118,3.824497126042843,true,3460,-1,24,1,res_dt.gml
10.415229372680187,26.675325840711594,true,25429,-1,26,1,res_dt.gml
