solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00019278377294540405,0.028325162827968597,true,3,-1,2,2,res_dt.gml
0.00022717565298080444,0.031091198325157166,true,5,-1,4,2,res_dt.gml
0.0002821609377861023,0.0405842587351799,true,7,-1,6,2,res_dt.gml
0.0014457851648330688,0.08156821131706238,true,226,-1,8,2,res_dt.gml
0.002907268702983856,0.10643763095140457,true,261,-1,10,2,res_dt.gml
0.026374518871307373,0.16092310100793839,true,568,-1,12,2,res_dt.gml
0.027680106461048126,0.15166951715946198,true,568,-1,14,2,res_dt.gml
0.05004359036684036,0.17202810943126678,true,1782,-1,16,2,res_dt.gml
0.05205129086971283,0.19860819727182388,true,217,-1,18,2,res_dt.gml
0.05638527870178223,0.22641438245773315,true,286,-1,20,2,res_dt.gml
0.6198927536606789,1.2354331463575363,true,1004,-1,22,2,res_dt.gml
1.650835670530796,4.380680620670319,true,3808,-1,24,2,res_dt.gml
15.33251240849495,30.463505752384663,true,19434,-1,26,2,res_dt.gml
