solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.00018650665879249573,0.025097914040088654,true,3,-1,2,5,res_dt.gml
0.00027199089527130127,0.03834402561187744,true,5,-1,4,5,res_dt.gml
0.0005555823445320129,0.05925985798239708,true,4,-1,6,5,res_dt.gml
0.0006591975688934326,0.06779857724905014,true,10,-1,8,5,res_dt.gml
0.0006526559591293335,0.06587501615285873,true,10,-1,10,5,res_dt.gml
0.026305414736270905,0.11586332693696022,true,53,-1,12,5,res_dt.gml
0.025891151279211044,0.13974091410636902,true,530,-1,14,5,res_dt.gml
0.05048524960875511,0.16967831924557686,true,935,-1,16,5,res_dt.gml
0.3749376907944679,0.7151927426457405,true,1126,-1,18,5,res_dt.gml
3.6637502163648605,5.0327725149691105,true,31009,-1,20,5,res_dt.gml
12.00795279070735,18.30892626941204,true,35332,-1,22,5,res_dt.gml
197.1745946854353,241.17813231050968,true,36311,-1,24,5,res_dt.gml
235.0893495976925,273.74927574396133,true,534985,-1,26,5,res_dt.gml
919.506311185658,985.4106910079718,true,560513,-1,30,5,res_dt.gml
1512.732473038137,1574.0759532526135,true,1489409,-1,32,5,res_dt.gml
