solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0008772909641265869,0.4345241189002991,true,3,-1,1,8,res_kanto11.gml
0.0020620226860046387,2.5983980372548103,true,12,-1,2,8,res_kanto11.gml
0.11974092572927475,5.546425059437752,true,115,-1,3,8,res_kanto11.gml
0.2345382422208786,9.44699827581644,true,60,-1,4,8,res_kanto11.gml
5.51342635601759,25.827675439417362,true,324,-1,5,8,res_kanto11.gml
4.553344912827015,65.50294835865498,true,1454,-1,6,8,res_kanto11.gml
12.087884612381458,65.10989240556955,true,1031,-1,7,8,res_kanto11.gml
12.250880613923073,72.89083704352379,true,3226,-1,8,8,res_kanto11.gml
30.902329705655575,102.41497711092234,true,10066,-1,9,8,res_kanto11.gml
42.78119058161974,120.59223337471485,true,6767,-1,10,8,res_kanto11.gml
