solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.011105522513389587,0.3853335455060005,true,100,-1,5,2,res_Gblnet.gml
0.6922489553689957,1.1854289695620537,true,208,-1,10,2,res_Gblnet.gml
3.9290922433137894,4.572668217122555,true,450,-1,15,2,res_Gblnet.gml
12.36740094050765,13.271656386554241,true,1211,-1,20,2,res_Gblnet.gml
41.657155837863684,42.81476840376854,true,1652,-1,25,2,res_Gblnet.gml
63.05436750501394,64.45706073194742,true,5238,-1,30,2,res_Gblnet.gml
196.77509523928165,198.617711763829,true,12001,-1,35,2,res_Gblnet.gml
179.69453720748425,182.00980165600777,true,9080,-1,40,2,res_Gblnet.gml
249.18399526923895,251.81999733671546,true,12745,-1,45,2,res_Gblnet.gml
297.3641553223133,300.62932578101754,true,9577,-1,50,2,res_Gblnet.gml
692.1877110637724,695.7811783216894,true,22475,-1,55,2,res_Gblnet.gml
1353.7640116736293,1357.7503608241677,true,26106,-1,60,2,res_Gblnet.gml
1079.2753224894404,1083.9614203125238,true,16479,-1,65,2,res_Gblnet.gml
1704.4984815493226,1710.364340633154,true,25219,-1,70,2,res_Gblnet.gml
1428.8687246143818,1435.9084409847856,true,28896,-1,80,2,res_Gblnet.gml
