solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0009694844484329224,0.8990076929330826,true,1,-1,1,5,res_dt.gml
0.002280697226524353,3.0992608070373535,true,12,-1,2,5,res_dt.gml
0.6958871409296989,7.762484207749367,true,92,-1,3,5,res_dt.gml
2.1783273443579674,16.534582503139973,true,311,-1,4,5,res_dt.gml
5.901648111641407,30.098710633814335,true,1330,-1,5,5,res_dt.gml
9.96743993461132,41.71281796693802,true,1273,-1,6,5,res_dt.gml
13.799338474869728,53.834392569959164,true,2995,-1,7,5,res_dt.gml
25.903825722634792,68.22237085551023,true,13390,-1,8,5,res_dt.gml
50.37433436512947,105.01929266005754,true,66792,-1,9,5,res_dt.gml
319.12498032301664,393.25577288120985,true,40328,-1,10,5,res_dt.gml
