solve time,all time,satisfiable,size,solution_count,demands,wavelengths,graph
0.0009516701102256775,0.37052618712186813,true,3,-1,1,7,res_dt.gml
0.001970820128917694,1.4605738893151283,true,8,-1,2,7,res_dt.gml
0.042203038930892944,3.5347825214266777,true,63,-1,3,7,res_dt.gml
0.1798362210392952,11.06800589710474,true,176,-1,4,7,res_dt.gml
1.3904427289962769,21.07246757298708,true,249,-1,5,7,res_dt.gml
2.0568826720118523,23.25578846782446,true,404,-1,6,7,res_dt.gml
3.404343120753765,46.360924519598484,true,417,-1,7,7,res_dt.gml
5.399879805743694,58.0020352602005,true,407,-1,8,7,res_dt.gml
16.24930141866207,132.46192207932472,true,5822,-1,9,7,res_dt.gml
32.36198431253433,214.21835908293724,true,4445,-1,10,7,res_dt.gml
